row_family,consumer_surface,consumer_proof_status,object_type,object_id,role,source_scope,consumer_modeling_status,can_consume_now,readiness_phase,build_plan_candidate,gate_reasons,blocker_count,blocker_issue_types,benefit_numeric_rows,benefit_policy_required_rows,fallback_building_id,fallback_lifetime,replacement_policy,selected_objects,source_mod,source_file,next_action
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_megacity_military,support,readiness,not_build_plan_candidate,no,base_available,no,not_build_plan_candidate,0,,4,0,,,no_proactive_replacement_static_evidence,building_giga_aeternum_megacity_military,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_megacity_psionic,support,readiness,not_build_plan_candidate,no,base_available,no,not_build_plan_candidate,0,,0,0,,,no_proactive_replacement_static_evidence,building_giga_aeternum_megacity_psionic,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_megacity_research,support,readiness,not_build_plan_candidate,no,base_available,no,not_build_plan_candidate,0,,0,0,,,no_proactive_replacement_static_evidence,building_giga_aeternum_megacity_research,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_megacity_unity,support,readiness,not_build_plan_candidate,no,base_available,no,not_build_plan_candidate,0,,1,0,,,no_proactive_replacement_static_evidence,building_giga_aeternum_megacity_unity,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_psi_halls,support,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,2,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_aeternum_psi_halls,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_quantum_reactor,generator_world,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,1,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_aeternum_quantum_reactor,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_ruler_computer,research_world,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,1,0,building_master_archive,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_aeternum_ruler_computer,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_synthetizer,refinery_world,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,1,0,building_giga_elysium_dust_sifter,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_aeternum_synthetizer,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_aeternum_ultrafarm,agri_world,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,1,0,building_giga_interstellar_hydroponic_farm,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_aeternum_ultrafarm,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_ancient_palace,support,readiness,not_build_plan_candidate,no,after_event_flag,no,event_flag;not_build_plan_candidate;scripted_potential_allow,0,,2,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_ancient_palace,Gigastructural Engineering & More (4.4),common\buildings\giga_fallen_empire_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_alloys,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_alloys,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_alloys_one_planet,support,readiness,scorable_now,yes,base_available,yes,,0,,0,0,,,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_alloys_one_planet,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Eligible for conservative construction ordering.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_consumer_goods,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_consumer_goods,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_consumer_goods_one_planet,support,readiness,scorable_now,yes,base_available,yes,,0,,0,0,,,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_consumer_goods_one_planet,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Eligible for conservative construction ordering.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_energy,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_energy,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_energy_one_planet,support,readiness,scorable_now,yes,base_available,yes,,0,,0,0,,,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_energy_one_planet,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Eligible for conservative construction ordering.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_food,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_food,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_food_one_planet,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_food_one_planet,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_supertensiles,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_supertensiles,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_asteroid_factory_supertensiles_one_planet,support,readiness,scorable_now,yes,base_available,yes,,0,,0,0,,,no_proactive_replacement_static_evidence,building_giga_asteroid_factory_supertensiles_one_planet,Gigastructural Engineering & More (4.4),common\buildings\giga_asteroid_industry_buildings.txt,Eligible for conservative construction ordering.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_blokkat_blokkwork_node,generator_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,event_flag;technology_prerequisite,0,,1,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_blokkat_blokkwork_node,Gigastructural Engineering & More (4.4),common\buildings\giga_blokkat_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_blokkat_energy_capacitor,support,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_blokkat_energy_capacitor,Gigastructural Engineering & More (4.4),common\buildings\giga_blokkat_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_blokkat_hyperdimensional_research,research_world,readiness,gated_scorable_with_conditions,conditional,after_event_flag,yes,event_flag;scripted_potential_allow,0,,1,0,building_master_archive,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_blokkat_hyperdimensional_research,Gigastructural Engineering & More (4.4),common\buildings\giga_blokkat_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_catalyst_crafter,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_catalyst_crafter,Gigastructural Engineering & More (4.4),common\buildings\giga_catalyst_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_catalyst_spaceport,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_catalyst_spaceport,Gigastructural Engineering & More (4.4),common\buildings\giga_catalyst_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_catalyst_vault,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_catalyst_vault,Gigastructural Engineering & More (4.4),common\buildings\giga_catalyst_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_catalyst_workshop,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_catalyst_workshop,Gigastructural Engineering & More (4.4),common\buildings\giga_catalyst_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_corrona_capital,trade_world,readiness,not_build_plan_candidate,no,after_event_flag,no,event_flag;not_build_plan_candidate;scripted_potential_allow,0,,2,0,building_tendril_cradle_4,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_corrona_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_corrona_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_corrona_homes,agri_world,readiness,gated_scorable_with_conditions,conditional,after_event_flag,yes,event_flag;scripted_potential_allow,0,,2,0,building_giga_interstellar_hydroponic_farm,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_corrona_homes,Gigastructural Engineering & More (4.4),common\buildings\giga_corrona_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_eawaf_disenchanter_building_1,support,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_eawaf_disenchanter_building_1,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_eawaf_disenchanter_building_2,support,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_eawaf_disenchanter_building_2,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_eawaf_psifusion_reactor,support,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_eawaf_psifusion_reactor,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_eawaf_sirens_capital,support,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,2,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_eawaf_sirens_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_dust_sifter,refinery_world,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,1,0,building_living_metal_clinic,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_dust_sifter,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_booster,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,1,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_booster,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_capital,support,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_hive_capital,support,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_hive_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_hive_jobs,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_hive_jobs,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_hive_major_capital,support,readiness,not_build_plan_candidate,no,after_prerequisite,no,not_build_plan_candidate;scripted_potential_allow;technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_hive_major_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_jobs,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,1,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_jobs,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_machine_capital,support,readiness,not_build_plan_candidate,no,conditional_scripted,no,not_build_plan_candidate;scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_machine_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_machine_jobs,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_machine_jobs,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_machine_major_capital,support,readiness,not_build_plan_candidate,no,after_prerequisite,no,not_build_plan_candidate;scripted_potential_allow;technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_machine_major_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_host_major_capital,support,readiness,not_build_plan_candidate,no,after_prerequisite,no,not_build_plan_candidate;scripted_potential_allow;technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_host_major_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_capitals.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_elysium_trash_heap,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,2,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_elysium_trash_heap,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_energy_nexus_1,generator_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,2,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_energy_nexus_1,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_energy_nexus_2,generator_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,2,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_energy_nexus_2,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_energy_nexus_3,generator_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,2,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_energy_nexus_3,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_equatorial_factory,trade_world,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,2,0,building_tendril_cradle_4,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_equatorial_factory,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_ezic_capital,agri_world,readiness,not_build_plan_candidate,no,after_event_flag,no,event_flag;not_build_plan_candidate,0,,3,0,building_giga_interstellar_hydroponic_farm,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_ezic_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_fe_megaworkshop,support,readiness,gated_scorable_with_conditions,conditional,after_event_flag,yes,event_flag;scripted_potential_allow,0,,1,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_fe_megaworkshop,Gigastructural Engineering & More (4.4),common\buildings\giga_amb_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_fe_megaworkshop_2,support,readiness,gated_scorable_with_conditions,conditional,after_event_flag,yes,event_flag;scripted_potential_allow,0,,2,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_fe_megaworkshop_2,Gigastructural Engineering & More (4.4),common\buildings\giga_amb_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_fe_stronghold,support,readiness,gated_scorable_with_conditions,conditional,after_event_flag,yes,event_flag;scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_fe_stronghold,Gigastructural Engineering & More (4.4),common\buildings\giga_fallen_empire_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_flusion_capital,trade_world,readiness,not_build_plan_candidate,no,after_event_flag,no,event_flag;not_build_plan_candidate,0,,5,0,building_tendril_cradle_4,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_flusion_capital,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt,Exclude from construction ordering unless source-backed candidate rules change.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_flusion_fusion_power_plant,generator_world,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,1,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_flusion_fusion_power_plant,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_flusion_home,support,readiness,scorable_now,yes,base_available,yes,,0,,3,0,,,no_proactive_replacement_static_evidence,building_giga_flusion_home,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt,Eligible for conservative construction ordering.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_gas_giant_habitation_module,generator_world,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,1,0,building_giga_flusion_fusion_power_plant,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_gas_giant_habitation_module,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_habitat_zro_harvester,support,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_habitat_zro_harvester,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_institute_1,research_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,0,0,building_master_archive,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_institute_1,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_institute_2,research_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,0,0,building_master_archive,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_institute_2,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_interstellar_hydroponic_farm,agri_world,readiness,gated_scorable_with_conditions,conditional,conditional_scripted,yes,scripted_potential_allow,0,,0,0,building_low_tech_farm,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_interstellar_hydroponic_farm,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_iodizium_mines,support,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,0,0,building_giga_matrioshka_brain_uplink_hell,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_iodizium_mines,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_iodizium_plant,generator_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,2,0,building_giga_gas_giant_habitation_module,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_iodizium_plant,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
building,building_or_district_ai_resource_production_filter,director_generator_proven,building,building_giga_iodizium_research,research_world,readiness,gated_scorable_with_conditions,conditional,after_prerequisite,yes,scripted_potential_allow;technology_prerequisite,0,,0,0,building_master_archive,permanent_or_no_regret_only,no_proactive_replacement_static_evidence,building_giga_iodizium_research,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,Emit only with readiness gates or use fallback policy.
